person_id,screening_date,first_offense_date,current_offense_date,p_current_age,p_age_first_offense,p_juv_fel_count,p_felprop_violarrest,p_murder_arrest,p_felassault_arrest,p_misdemassault_arrest,p_famviol_arrest,p_sex_arrest,p_weapons_arrest,Risk of Failure to Appear_decile_score,Risk of Failure to Appear_raw_score,Risk of Recidivism_decile_score,Risk of Recidivism_raw_score,Risk of Violence_decile_score,Risk of Violence_raw_score
216,2013-04-02,2012-01-30,2013-04-01,56,55,0,0,0,0,0,0,0,0,1,13,2,-1.12,1,-3.38
216,2014-06-24,2012-01-30,NA,57,55,0,0,0,0,0,0,0,0,1,13,2,-1.13,1,-3.4
217,2014-02-28,2006-06-02,2014-02-27,26,18,0,1,0,1,0,0,0,2,4,21,10,1.08,8,-1.04
218,2013-04-24,2007-11-03,NA,42,36,0,0,0,0,0,0,0,0,8,27,4,-0.88,3,-2.48
219,2014-11-10,2014-11-09,2014-11-09,21,21,0,0,0,0,0,0,0,0,1,13,3,-0.82,3,-2.3
220,2013-11-20,2013-08-12,NA,18,17,1,0,0,0,0,0,0,0,2,16,10,0.91,10,-0.61
221,2014-07-28,2013-11-01,NA,40,39,0,0,0,0,0,0,0,0,2,17,1,-1.41,1,-3.63
222,2013-05-14,2013-05-14,2013-05-14,40,40,0,0,0,0,0,0,0,0,2,16,1,-2.13,1,-3.71
223,2014-04-19,1993-07-22,2014-04-18,36,15,1,3,0,0,0,0,0,1,4,21,8,0.21,4,-1.98
224,2014-12-19,2003-07-19,2014-12-17,31,19,0,1,0,0,0,0,0,3,4,21,6,-0.25,5,-1.86
225,2013-12-26,2001-02-17,2013-12-25,31,18,0,0,0,0,2,0,0,0,5,23,5,-0.48,2,-2.65
226,2014-09-28,1980-10-17,NA,54,20,0,0,0,0,0,0,0,0,4,21,8,0.18,3,-2.34
227,2014-10-23,2014-10-22,2014-10-22,29,29,0,0,0,0,0,0,0,0,1,11,3,-1.29,2,-2.93
228,2013-01-11,2002-12-06,2013-01-10,29,19,0,1,0,0,0,0,0,0,9,29,9,0.21,9,-0.83
228,2013-10-14,2002-12-06,2013-10-13,30,19,0,1,0,0,0,0,0,0,9,30,10,0.51,9,-0.83
229,2013-04-16,2006-10-24,2013-04-15,24,18,0,1,0,0,0,0,0,0,2,17,9,0.56,8,-1.03
230,2014-11-03,2014-11-02,2014-11-02,50,50,0,0,0,0,0,0,0,0,2,16,1,-1.86,1,-3.99
231,2013-12-07,2013-12-06,2013-12-06,18,18,0,0,0,0,0,0,0,0,1,11,6,-0.48,8,-1.25
232,2014-01-27,2014-01-25,2014-01-25,24,24,0,0,0,0,0,0,0,0,5,22,6,-0.57,3,-2.46
233,2014-08-13,2010-01-08,2014-08-12,23,18,0,0,0,0,0,0,0,0,3,19,10,0.67,10,-0.31
234,2013-04-27,2002-09-25,2013-04-26,58,47,0,0,0,0,0,0,0,0,1,15,1,-1.68,1,-3.76
235,2013-05-15,1988-09-28,2013-05-14,49,25,0,5,0,0,0,0,0,0,9,31,7,-0.06,6,-1.73
236,2014-02-05,2013-02-21,NA,61,60,0,0,0,0,0,0,0,0,3,18,1,-2.07,1,-3.8
237,2013-03-19,NA,NA,37,NA,0,0,0,0,0,0,0,0,1,15,2,-1.24,1,-3.24
238,2014-04-23,2007-02-26,NA,30,23,0,0,0,0,0,0,0,0,9,31,10,0.57,9,-0.65
239,2013-09-06,2008-12-05,2013-09-05,27,22,0,0,0,1,0,0,0,0,1,13,4,-0.53,4,-1.99
240,2013-01-10,2012-10-30,NA,43,43,0,0,0,0,0,0,0,0,3,18,2,-1.64,1,-3.46
241,2013-03-10,2013-01-11,2013-03-09,23,23,0,0,0,0,0,0,0,0,2,16,4,-0.98,4,-2.17
242,2013-06-27,2003-07-06,NA,52,42,0,0,0,0,0,0,0,0,3,18,1,-2.25,1,-3.99
243,2014-02-11,1992-12-12,NA,37,16,1,0,0,0,0,0,0,0,3,18,4,-0.74,4,-2.11
244,2013-05-02,2009-04-18,2013-05-01,27,23,0,4,0,0,0,0,0,0,4,21,7,-0.29,4,-2.06
245,2013-03-02,2007-12-23,2013-03-01,27,22,0,0,0,0,0,0,0,0,4,21,7,0.06,8,-1.19
246,2013-09-26,1997-10-13,2013-09-25,46,30,0,0,0,0,0,0,0,0,2,16,2,-1.3,1,-3.29
247,2014-12-30,2014-12-29,2014-12-29,32,32,0,0,0,0,0,0,0,0,1,13,1,-1.79,1,-3.23
248,2013-05-16,2013-04-29,2013-04-29,19,19,0,0,0,0,0,0,0,0,1,12,2,-1.1,4,-2.07
249,2013-02-11,1999-10-23,2013-01-11,42,29,0,0,0,0,0,0,0,0,1,13,1,-1.56,1,-3.08
250,2014-08-17,2003-06-16,2014-08-16,40,29,0,1,0,0,0,0,0,0,10,41,10,0.62,4,-1.98
251,2014-03-19,2006-11-27,NA,47,40,0,0,0,0,0,0,0,0,4,20,6,-0.57,2,-2.89
252,2013-04-20,2013-04-19,2013-04-19,28,28,0,0,0,0,0,0,0,0,3,18,5,-0.45,4,-2.07
253,2014-05-31,2014-05-30,2014-05-30,29,29,0,0,0,0,0,0,0,0,1,11,1,-1.46,2,-2.89
254,2013-09-17,2010-06-10,2013-09-16,22,19,0,0,0,0,0,0,0,0,1,11,2,-1.07,3,-2.28
255,2014-06-10,2009-05-30,2014-05-22,29,24,0,0,0,0,0,0,0,0,1,14,3,-0.9,2,-2.61
256,2014-04-04,2014-03-31,2014-03-31,19,19,0,0,0,0,0,0,0,0,4,20,6,-0.48,6,-1.55
257,2013-09-09,2013-09-07,2013-09-07,20,20,0,0,0,0,0,0,0,0,1,12,3,-0.85,5,-1.74
258,2013-02-18,2007-10-10,2013-02-17,29,23,0,1,0,2,0,0,0,0,6,23,7,-0.19,3,-2.5
259,2013-03-05,2012-12-10,2013-03-04,49,48,0,0,0,0,0,0,0,0,1,13,1,-2.06,1,-3.98
260,2013-02-05,1976-12-15,2013-02-04,58,22,0,1,0,0,0,0,0,0,6,24,4,-0.64,1,-3.07
261,2014-04-09,2013-10-03,2014-04-08,28,27,0,0,0,0,0,0,0,0,3,19,6,-0.24,4,-1.99
262,2013-04-22,2008-08-09,NA,34,30,0,0,0,0,0,0,0,0,9,33,10,0.51,4,-2.22
263,2013-09-10,2007-08-18,NA,53,46,0,0,0,0,0,0,0,0,7,26,1,-2.03,1,-3.37
264,2013-07-25,2003-09-19,NA,28,18,0,0,0,0,0,0,0,0,4,21,9,0.45,7,-1.32
265,2013-03-18,2005-12-29,2013-03-17,25,18,0,1,1,0,3,0,0,0,1,15,6,-0.3,6,-1.53
266,2013-08-29,2009-06-25,2013-08-28,51,47,0,0,0,0,0,0,0,0,2,17,1,-1.8,1,-3.6
267,2013-03-14,2011-08-20,2013-03-13,55,54,0,0,0,0,0,0,0,0,9,31,2,-1.3,1,-3.28
268,2014-09-20,2013-12-11,2014-09-19,76,76,0,0,0,0,0,0,0,0,1,13,1,-2.63,1,-4.32
269,2014-03-03,2014-03-02,2014-03-02,54,54,0,0,0,0,0,0,0,0,3,19,1,-1.7,1,-3.69
270,2014-06-27,2014-01-23,NA,19,19,0,0,0,0,0,0,0,0,1,16,10,1.17,8,-1.21
271,2014-01-14,2014-01-13,2014-01-13,22,22,0,0,0,0,0,0,0,0,1,11,2,-1.11,4,-2.21
272,2014-09-09,1993-12-13,NA,36,16,2,0,0,0,0,0,0,0,8,29,8,0.21,5,-1.97
273,2014-11-06,1997-07-15,NA,37,20,0,0,0,0,0,0,0,0,5,22,5,-0.5,1,-2.98
274,2014-04-29,2014-04-28,2014-04-28,33,33,0,0,0,0,0,0,0,0,1,12,1,-1.46,1,-3.15
275,2014-04-24,2013-05-01,2014-04-23,20,19,0,0,0,0,0,0,0,0,1,13,5,-0.44,5,-1.75
276,2013-02-13,NA,NA,18,NA,0,0,0,0,0,0,0,0,1,13,7,0.06,6,-1.56
277,2013-02-03,1991-07-31,2013-02-02,44,23,0,11,0,1,2,0,0,1,3,19,8,0.13,1,-3.2
277,2014-01-04,1991-07-31,2014-01-03,45,23,0,13,0,1,2,0,0,1,3,19,7,0.02,1,-3.23
278,2014-01-06,2014-01-05,2014-01-05,21,21,0,0,0,0,0,0,0,0,3,18,2,-1.14,4,-2.16
279,2013-10-25,2008-07-24,2013-10-25,55,50,0,0,0,0,0,0,0,0,3,20,1,-1.73,1,-3.93
280,2013-07-10,1998-01-19,NA,36,20,0,0,0,0,0,0,0,0,4,21,5,-0.8,2,-2.8
281,2013-06-11,2001-10-09,2013-06-01,63,52,0,0,0,1,0,0,0,0,1,15,1,-1.48,1,-2.98
282,2014-02-17,2000-06-05,2014-02-17,43,29,0,1,0,0,0,0,0,0,5,23,4,-0.73,3,-2.31
283,2014-08-18,2014-08-16,2014-08-16,26,26,0,0,0,0,0,0,0,0,2,16,5,-0.6,2,-2.6
284,2014-06-24,2014-02-27,NA,44,43,0,0,0,0,0,0,0,0,1,13,1,-2.22,1,-3.75
285,2013-07-22,2014-10-14,NA,49,50,0,0,0,0,0,0,0,0,1,11,3,-1.25,1,-3.46
286,2013-08-28,2003-08-15,2013-08-27,29,19,0,0,0,1,0,0,0,0,3,20,10,0.65,7,-1.48
287,2013-12-24,2011-10-14,2013-12-24,35,32,0,0,0,0,0,0,0,0,8,30,9,0.46,8,-1.09
287,2014-10-09,2011-10-14,2014-10-08,35,32,0,0,0,0,3,0,0,0,8,30,9,0.34,8,-1.13
288,2014-03-02,2014-03-02,2014-03-02,36,36,0,0,0,0,0,0,0,0,5,22,4,-0.67,4,-1.98
289,2014-11-14,2009-05-01,2014-11-13,24,19,0,0,0,0,0,0,0,0,3,19,9,0.5,8,-1.25
290,2014-05-03,2009-12-18,NA,23,19,0,0,0,0,0,0,0,0,2,16,8,0.11,8,-1.13
291,2013-02-01,1992-04-21,2013-01-31,42,21,0,1,0,0,0,0,0,0,6,25,3,-1,4,-2.13
292,2014-05-31,1996-04-09,2014-05-31,55,37,0,0,0,0,0,0,0,1,9,30,9,0.42,1,-3.06
293,2014-04-26,2014-04-25,2014-04-25,21,21,0,0,0,0,0,0,0,0,3,18,3,-0.83,4,-2.08
294,2014-01-31,2003-03-29,2014-01-30,31,21,0,0,0,0,0,0,0,0,1,13,2,-1.15,1,-2.98
295,2014-01-12,1996-04-09,2014-01-11,35,18,0,3,0,0,0,0,0,0,10,34,10,1,8,-1.19
296,2014-02-07,NA,NA,34,NA,0,0,0,0,0,0,0,0,2,17,3,-1.11,4,-2.23
297,2013-08-21,2013-07-29,2013-08-20,21,21,0,1,0,0,0,0,0,0,2,16,4,-1,4,-2.04
298,2014-01-28,1998-02-08,2014-01-27,34,18,0,0,0,0,0,0,0,0,1,13,3,-0.94,1,-3
299,2013-09-16,2013-06-06,2013-09-12,48,48,0,0,0,0,0,0,0,0,3,19,1,-2.39,1,-3.93
300,2013-11-08,2013-11-07,2013-11-07,35,35,0,0,0,0,0,0,0,0,6,24,3,-1.12,1,-3.39
301,2013-01-06,2009-12-03,2013-01-06,40,37,0,0,0,0,1,0,0,0,3,20,4,-0.58,4,-2.2
302,2014-07-13,1995-07-23,2014-07-12,33,14,0,5,0,5,0,0,0,0,9,31,9,0.4,9,-0.67
303,2014-10-21,2014-09-04,NA,30,30,0,0,0,0,0,0,0,0,2,16,1,-1.74,1,-3.1
304,2014-10-08,2012-01-03,2014-09-25,23,20,0,0,0,1,0,0,0,0,3,19,5,-0.35,4,-2.09
305,2013-08-21,1999-01-05,NA,38,23,0,0,0,0,0,0,0,0,4,21,1,-1.86,1,-3.1
306,2013-04-18,2012-06-11,2013-04-17,23,22,0,0,0,0,0,0,0,0,1,15,10,0.87,8,-1.14
307,2014-11-02,1998-05-28,2014-10-31,35,19,0,0,0,0,0,0,0,0,7,27,6,-0.28,2,-2.77
308,2013-03-26,2013-03-25,2013-03-25,24,24,0,0,0,0,0,0,0,0,3,20,2,-1.17,3,-2.48
309,2014-08-17,2012-01-21,2014-08-16,30,27,0,0,0,0,1,0,0,0,1,14,3,-1.15,2,-2.83
310,2013-10-29,2013-10-28,2013-10-28,25,25,0,0,0,0,0,0,0,0,7,26,8,-0.09,6,-1.53
311,2013-03-26,1993-01-26,NA,40,19,0,0,0,0,0,0,0,0,6,25,5,-0.47,3,-2.37
312,2013-04-19,NA,NA,39,NA,0,0,0,0,0,0,0,0,3,20,5,-0.43,6,-1.59
313,2013-10-10,2009-10-29,2013-10-09,25,21,0,3,0,0,0,0,0,0,2,17,9,0.14,6,-1.73
314,2014-05-21,2014-05-20,2014-05-20,36,36,0,0,0,0,0,0,0,0,1,13,1,-1.66,1,-3.17
315,2013-03-20,2003-01-12,2013-03-19,35,25,0,0,0,0,0,0,0,0,1,13,1,-1.84,1,-3.26
316,2014-02-26,2010-01-16,NA,24,20,0,0,0,0,0,0,0,0,3,20,4,-0.7,3,-2.36
317,2013-01-02,2012-02-11,2012-12-31,25,24,0,0,0,1,0,0,0,0,2,17,9,0.14,7,-1.38
318,2013-01-18,2012-12-04,2013-01-17,18,17,1,1,0,0,0,0,0,0,4,21,7,0.06,8,-1.2
318,2013-03-02,2012-12-04,NA,18,17,1,0,0,0,0,0,0,0,7,27,9,0.34,8,-1.08
319,2013-03-20,2002-10-09,2013-03-19,53,42,0,0,0,0,0,0,0,0,1,15,1,-2.73,1,-4.11
320,2013-02-19,1997-08-26,2013-02-18,35,20,0,2,0,1,0,0,0,1,7,26,9,0.34,3,-2.41
321,2013-10-31,2007-07-25,NA,26,19,0,0,0,0,0,0,0,0,2,17,5,-0.41,4,-2.06
322,2013-01-10,2001-09-11,NA,41,30,0,0,0,0,0,0,0,0,8,30,6,-0.21,4,-2.09
323,2013-01-04,2012-12-30,2012-12-30,25,25,0,0,0,0,0,0,0,0,3,19,2,-1.14,3,-2.52
324,2014-04-22,2013-08-08,NA,22,22,0,0,0,0,0,0,0,0,1,11,2,-1.46,2,-2.6
325,2013-03-20,2013-01-05,NA,58,58,0,0,0,0,0,0,0,0,1,11,1,-2.61,1,-4.3
326,2014-01-13,2014-01-12,2014-01-12,49,49,0,0,0,0,0,0,0,0,1,11,1,-2.51,1,-4.05
327,2013-10-31,2013-10-30,2013-10-30,48,48,0,0,0,0,0,0,0,0,2,17,2,-1.05,2,-2.9
328,2014-05-13,2014-05-12,2014-05-12,18,18,0,0,0,0,0,0,0,0,1,11,4,-0.68,7,-1.41
329,2013-01-07,2012-03-27,2013-01-06,33,32,0,0,0,0,0,0,0,0,1,14,1,-1.48,1,-3.33
330,2013-01-13,2013-01-12,2013-01-12,45,45,0,0,0,0,0,0,0,0,1,13,1,-2.3,1,-3.83
330,2013-04-04,2013-01-12,NA,45,45,0,0,0,0,0,0,0,0,1,13,1,-2.3,1,-3.86
331,2013-04-17,2000-05-01,NA,34,21,0,0,0,0,0,0,0,0,1,13,3,-0.89,4,-2
332,2013-05-13,2009-06-05,2013-05-12,27,23,0,1,0,0,0,0,0,0,2,17,7,-0.3,4,-2.06
333,2013-11-05,1994-08-23,2013-11-04,39,20,0,0,0,0,0,0,0,0,4,21,6,-0.37,3,-2.25
334,2013-04-24,2007-03-03,2013-04-23,24,18,0,2,0,0,0,0,0,2,3,20,10,0.69,9,-0.65
335,2013-02-17,2013-02-16,2013-02-16,33,33,0,0,0,0,0,0,0,0,1,12,1,-1.72,1,-3.29
336,2014-04-30,2002-03-04,2014-04-29,31,19,0,1,0,0,0,0,0,0,3,20,4,-0.59,2,-2.68
337,2013-05-07,1989-01-31,2013-05-06,51,27,0,3,0,0,0,0,0,0,8,30,9,0.54,9,-0.83
338,2013-05-09,2012-07-31,2013-05-08,20,19,0,2,0,0,0,0,0,0,4,21,9,0.46,5,-1.8
339,2014-12-25,2014-12-23,2014-12-23,20,20,0,0,0,0,0,0,0,0,1,13,6,-0.23,5,-1.88
340,2013-04-01,NA,NA,65,NA,0,0,0,0,0,0,0,0,4,21,1,-1.52,2,-2.61
341,2014-07-29,2008-05-08,NA,24,18,0,0,0,0,0,0,0,0,6,23,4,-0.88,6,-1.56
342,2014-05-26,2009-04-30,2014-05-25,22,17,0,0,0,0,0,0,0,0,1,15,6,-0.39,6,-1.53
343,2014-11-19,NA,NA,31,NA,0,0,0,0,0,0,0,0,8,27,3,-1.15,1,-3.01
344,2014-01-25,2014-01-25,2014-01-25,39,39,0,0,0,0,0,0,0,0,1,11,1,-1.81,1,-3.35
345,2013-05-16,2013-05-15,2013-05-15,49,49,0,0,0,0,0,0,0,0,1,13,1,-1.77,1,-3.57
346,2013-08-04,NA,NA,20,NA,0,0,0,0,0,0,0,0,1,15,10,0.69,6,-1.68
347,2013-02-20,2006-08-23,2013-02-19,40,34,0,12,0,0,0,0,0,0,5,22,4,-0.53,1,-2.95
348,2014-02-04,2014-02-03,2014-02-03,49,49,0,0,0,0,0,0,0,0,6,25,4,-0.67,3,-2.3
349,2013-05-17,2009-04-29,NA,25,21,0,0,0,0,0,0,0,0,1,11,1,-1.41,2,-2.84
350,2014-08-06,2004-10-16,2014-08-05,28,18,0,1,0,0,0,0,0,0,5,22,9,0.55,4,-2.04
351,2013-09-27,2006-07-13,2013-09-27,26,19,0,0,0,0,0,0,0,0,3,18,5,-0.44,3,-2.28
352,2014-10-16,2007-12-24,NA,46,39,0,0,0,0,0,0,0,0,3,19,2,-1.32,3,-2.34
353,2014-09-28,2014-09-27,2014-09-27,33,33,0,0,0,0,0,0,0,0,1,11,2,-1.58,1,-3.04
354,2013-02-22,2013-02-21,2013-02-21,19,19,0,0,0,0,0,0,0,0,2,16,4,-0.74,6,-1.7
355,2013-03-05,2011-06-01,2013-03-05,27,26,0,0,0,0,0,0,0,0,1,14,2,-1.04,2,-2.77
356,2013-11-03,2010-03-07,2013-11-03,23,19,0,0,0,0,0,0,0,0,1,12,4,-0.61,4,-2.2
357,2014-12-31,2013-09-06,2014-12-30,30,29,0,0,0,0,0,0,0,0,6,24,8,0.25,5,-1.96
358,2014-04-19,2014-04-18,2014-04-18,35,35,0,0,0,0,0,0,0,0,2,16,2,-1.07,1,-3.02
359,2013-12-17,1999-10-25,2013-12-16,30,16,0,1,0,2,2,0,0,1,9,33,9,0.57,8,-1.06
360,2013-09-11,2005-09-26,NA,24,16,0,0,0,0,0,0,0,0,3,20,8,0.12,6,-1.59
361,2013-01-16,2004-03-19,2013-01-15,50,41,0,0,0,0,0,0,0,0,3,18,1,-2.45,1,-3.92
362,2013-12-10,2006-08-17,NA,25,18,0,0,0,0,0,0,0,0,6,26,8,0.23,9,-0.65
363,2013-04-11,2006-01-17,2013-04-10,41,34,0,0,0,0,1,0,0,0,6,24,5,-0.34,3,-2.33
364,2013-09-06,2013-09-05,2013-09-05,22,22,0,0,0,0,0,0,0,0,3,19,3,-0.88,4,-2.12
365,2014-10-02,2014-10-01,2014-10-01,28,28,0,0,0,0,0,0,0,0,1,12,1,-1.7,1,-3.06
366,2013-01-31,2012-08-09,2013-01-31,18,18,0,0,0,0,0,0,0,0,3,19,8,0.21,7,-1.45
367,2014-05-13,2003-08-26,NA,28,17,1,0,0,0,0,0,0,0,9,33,8,0.1,8,-1.11
368,2014-11-23,2014-11-22,2014-11-22,19,19,0,0,0,0,0,0,0,0,1,13,5,-0.81,6,-1.66
369,2013-12-09,2013-12-07,2013-12-07,35,35,0,0,0,0,0,0,0,0,2,16,1,-1.96,1,-3.44
370,2014-11-03,2014-11-02,2014-11-02,31,31,0,0,0,0,0,0,0,0,1,11,2,-1.63,1,-3.17
371,2014-05-14,2007-11-22,2014-05-13,45,38,0,0,0,0,0,0,0,0,4,20,5,-0.8,1,-2.99
372,2013-10-23,2008-12-03,2013-10-22,38,33,0,0,0,0,0,0,0,0,2,16,2,-1.41,1,-3.07
373,2014-04-10,2014-04-09,2014-04-09,22,22,0,0,0,0,0,0,0,0,1,15,2,-1.21,3,-2.29
374,2014-03-11,1999-08-30,2014-03-11,34,19,0,0,0,3,3,0,0,1,6,24,7,-0.01,9,-0.78
375,2014-02-12,2010-04-14,NA,28,24,0,0,0,0,0,0,0,0,2,17,2,-1.18,2,-2.94
376,2014-03-18,2012-08-02,NA,20,18,0,0,0,0,0,0,0,0,4,23,9,0.49,9,-0.88
377,2013-09-30,2013-08-29,NA,22,22,0,0,0,0,0,0,0,0,1,14,7,-0.24,5,-1.76
378,2014-07-09,2009-03-28,NA,25,20,0,0,0,0,0,0,0,0,3,19,2,-1.17,3,-2.5
379,2013-03-09,2013-03-08,2013-03-08,28,28,0,0,0,0,0,0,0,0,1,13,2,-1.55,2,-2.88
380,2014-07-07,2014-07-06,2014-07-06,46,46,0,0,0,0,0,0,0,0,1,15,1,-1.77,2,-2.84
381,2013-01-31,2013-01-13,2013-01-13,20,20,0,0,0,0,0,0,0,0,1,13,6,-0.23,4,-2
381,2013-04-24,2013-01-13,2013-04-23,20,20,0,0,0,0,0,0,0,0,1,14,8,0.15,5,-1.84
382,2014-03-12,2007-08-27,2014-03-06,21,15,0,0,0,0,0,0,0,0,1,14,5,-0.65,7,-1.37
383,2013-02-04,2013-02-01,2013-02-01,20,20,0,0,0,0,0,0,0,0,1,14,8,0.14,7,-1.45
384,2014-04-01,2011-03-23,2014-03-31,27,24,0,0,0,0,0,0,0,0,3,20,3,-0.79,3,-2.36
385,2013-11-18,2013-10-13,2013-11-17,18,18,0,0,0,0,0,0,0,0,1,12,8,0.16,7,-1.41
385,2014-03-03,2013-10-13,2014-03-02,18,18,0,1,0,0,0,0,0,1,1,14,8,0.22,7,-1.47
386,2013-02-14,2005-12-27,2013-02-13,27,20,0,1,0,0,0,0,0,0,1,15,6,-0.21,5,-1.84
387,2014-08-07,2010-01-02,2014-08-06,38,33,0,0,0,0,0,0,0,0,2,17,2,-1.13,1,-3.2
388,2014-06-13,2012-06-14,NA,37,35,0,0,0,0,0,0,0,0,3,20,4,-0.58,2,-2.88
389,2013-03-12,2013-03-11,2013-03-11,36,36,0,0,0,0,0,0,0,0,1,13,1,-1.94,1,-3.41
390,2013-08-07,2008-02-15,NA,25,19,0,0,0,0,0,0,0,0,1,14,4,-0.54,4,-1.98
391,2013-11-12,2013-09-07,NA,16,16,2,0,0,0,0,0,0,0,2,16,10,0.87,10,-0.01
391,2014-08-14,2013-09-07,NA,17,16,2,0,0,0,0,0,0,0,1,16,10,0.71,10,-0.37
392,2013-07-16,2006-10-28,NA,28,22,0,0,0,0,0,0,0,0,5,22,4,-0.52,3,-2.36
393,2013-12-03,2013-06-24,NA,35,34,0,0,0,0,0,0,0,0,1,12,1,-2,1,-3.43
394,2014-06-05,2014-06-04,2014-06-04,29,29,0,0,0,0,0,0,0,0,3,20,2,-1.01,3,-2.44
395,2014-11-14,2008-02-01,2014-11-13,26,19,0,0,0,0,0,0,0,0,7,26,8,0.13,5,-1.97
396,2014-02-19,2014-02-18,2014-02-18,18,18,0,0,0,0,0,0,0,0,2,16,8,0.18,6,-1.5
396,2014-08-02,2014-02-18,NA,19,18,0,0,0,0,0,0,0,0,1,14,9,0.42,7,-1.46
397,2014-08-12,1985-05-18,NA,45,15,1,0,0,0,0,0,0,0,8,28,8,0.29,6,-1.57
398,2013-04-20,2013-04-20,2013-04-20,19,19,0,0,0,0,0,0,0,0,2,16,7,-0.02,6,-1.56
399,2013-08-02,2013-08-01,2013-08-01,49,49,0,0,0,0,0,0,0,0,1,13,1,-1.92,1,-3.59
400,2014-08-02,2014-08-01,2014-08-01,21,21,0,0,0,0,0,0,0,0,1,15,4,-0.98,4,-2.18
401,2014-09-16,2013-04-16,2014-09-15,18,17,1,1,0,0,0,0,0,0,4,21,7,0.07,10,-0.39
402,2013-11-13,2013-11-12,2013-11-12,46,46,0,0,0,0,0,0,0,0,1,14,2,-1.47,3,-2.49
403,2013-07-26,1989-02-26,NA,64,39,0,0,0,0,0,0,0,0,8,28,6,-0.28,1,-3.61
404,2013-04-20,2013-04-19,2013-04-19,22,22,0,0,0,0,0,0,0,0,2,16,5,-0.41,4,-2.14
405,2013-04-08,2013-04-07,2013-04-07,24,24,0,0,0,0,0,0,0,0,9,31,6,-0.19,7,-1.48
406,2014-10-02,2004-11-28,2014-10-02,28,18,0,0,0,0,0,0,0,1,3,18,7,-0.1,6,-1.57
407,2013-01-11,2010-02-20,2013-01-10,19,16,0,0,0,0,0,0,0,0,3,18,10,0.66,7,-1.27
407,2013-12-18,2010-02-20,2013-12-17,19,16,0,0,0,0,1,0,0,0,3,18,10,0.81,8,-1.08
408,2013-12-31,2012-03-25,2013-12-30,20,18,0,0,0,0,0,0,0,0,1,11,3,-1.07,4,-2.22
409,2014-01-24,2013-01-31,NA,33,32,0,0,0,0,0,0,0,0,8,29,10,1.01,8,-1.24
410,2013-09-06,2007-05-07,NA,29,23,0,0,0,0,0,0,0,0,4,21,4,-0.62,4,-2.2
411,2013-08-05,1994-08-03,2013-08-04,38,19,0,0,0,0,0,0,0,0,1,15,3,-1.29,1,-3.12
412,2014-11-03,2002-04-18,2014-11-03,34,21,0,0,0,2,2,0,0,0,8,29,8,0.18,8,-1.22
413,2014-12-26,2014-12-26,2014-12-26,41,41,0,0,0,0,0,0,0,0,1,14,1,-1.48,1,-3.47
414,2014-01-29,2014-01-28,2014-01-28,23,23,0,0,0,0,0,0,0,0,2,16,2,-1.37,3,-2.49
415,2013-04-11,1991-07-16,2013-03-11,41,19,0,3,0,5,4,0,0,0,8,28,7,0.01,3,-2.44
416,2013-12-10,2010-06-28,2013-12-09,50,46,0,0,0,0,0,0,0,0,7,27,6,-0.28,2,-2.68
416,2014-01-23,2010-06-28,2014-01-22,50,46,0,0,0,0,0,0,0,0,6,24,8,0.09,2,-2.58
417,2013-04-05,2013-04-04,2013-04-04,40,40,0,0,0,0,0,0,0,0,1,13,1,-2,1,-3.54
418,2014-08-25,2014-07-13,2014-08-25,36,36,0,0,0,0,0,0,0,0,1,11,1,-1.66,1,-3.17
419,2014-10-28,NA,NA,22,NA,0,0,0,0,0,0,0,0,1,12,3,-1.07,3,-2.4
420,2014-05-10,2006-02-16,2014-05-09,45,37,0,0,0,0,0,0,0,0,1,15,1,-1.5,1,-2.98
421,2014-10-07,2013-01-20,NA,44,42,0,0,0,0,0,0,0,0,2,16,1,-1.71,1,-3.55
422,2014-08-08,2014-01-21,NA,21,21,0,0,0,0,0,0,0,0,1,13,4,-0.54,4,-2.2
423,2014-03-05,2007-08-06,NA,35,29,0,0,0,0,0,0,0,0,4,21,1,-1.73,1,-3.27
424,2014-06-20,2007-09-09,NA,27,20,0,0,0,0,0,0,0,0,5,25,4,-0.39,3,-2.33
425,2013-04-18,2013-04-05,2013-04-05,67,67,0,0,0,0,0,0,0,0,8,28,1,-1.85,1,-3.35
426,2014-07-01,1999-11-11,NA,52,37,0,0,0,0,0,0,0,0,3,18,2,-1.15,1,-3.54
427,2014-04-06,1981-02-15,2014-04-05,56,23,0,2,0,1,1,0,0,0,6,25,7,-0.11,2,-2.58
428,2013-05-01,2006-12-05,NA,43,36,0,0,0,0,0,0,0,0,3,19,4,-0.72,2,-2.94
429,2013-03-04,2013-03-03,2013-03-03,18,18,0,0,0,0,0,0,0,0,1,15,9,0.43,7,-1.34
430,2014-07-15,2012-10-26,2014-07-14,24,23,0,0,0,0,0,0,0,0,1,15,8,0.14,6,-1.59
431,2013-06-10,2013-03-18,NA,35,35,0,0,0,0,0,0,0,0,1,15,1,-1.72,1,-3.24
432,2014-01-20,2000-03-06,2014-01-19,32,18,0,1,4,1,6,0,0,0,2,16,4,-0.73,4,-2.11
433,2014-10-11,2014-10-10,2014-10-10,32,32,0,0,0,0,0,0,0,0,2,16,8,-0.01,4,-2.05
434,2014-12-11,2014-10-24,NA,18,18,0,0,0,0,0,0,0,0,3,19,5,-0.42,7,-1.29
435,2013-12-04,2008-02-24,2013-12-03,31,26,0,0,0,0,0,0,0,1,2,16,4,-0.58,4,-2.09
