"","person_id","p_age","cq_fail_appear_two_yr","cq_fail_appear_two_plus","p_yrs5_felcount_person","p_misdem_count_5yrs","p_violence_raw","p_drug_count_5yrs","p_yrs5_trafcount_person","p_prison_visits","p_jail_visits","cq_prior_conviction_F","cq_prior_conviction_M","corrected_age"
"333",493,45,0,0,0,1,-3.71,0,1,0,0,0,0,-3.87783145295103
"334",494,21,2,0,0,2,-1.64,0,4,0,2,0,2,-2.12240215798853
"335",496,25,0,0,5,4,-2.2,3,2,0,4,NA,NA,-2.68471687541311
"336",496,25,0,0,5,4,-2.11,3,2,0,4,NA,NA,-2.68471687541311
"337",497,23,0,0,0,1,-2.1,0,1,0,2,0,1,-2.4267335967161
"338",498,54,0,0,0,1,-3.53,0,8,0,1,1,1,-4.15917570494393
"339",499,28,0,0,0,0,-2.44,0,1,0,2,0,0,-2.99851080608639
"340",500,21,0,0,0,0,-1.28,0,3,0,5,0,0,-2.12240215798853
"341",502,24,0,0,0,0,-2.04,0,1,0,1,0,0,-2.56111215937688
"342",506,22,0,0,4,1,-0.92,0,1,0,1,7,0,-2.28077526649795
"343",510,51,0,0,0,0,-3.73,0,0,0,1,0,0,-4.06610443758341
"344",515,37,0,0,0,0,-2.75,0,3,0,1,0,3,-3.58126107220255
"345",517,23,0,0,0,1,-1.88,1,4,0,1,0,1,-2.4267335967161
"346",518,47,0,0,1,1,-2.94,1,0,0,2,2,2,-3.94143541655095
"347",518,47,0,0,1,1,-2.94,1,0,0,2,2,2,-3.94143541655095
"348",518,47,0,0,1,1,-2.94,1,0,0,2,2,2,-3.94143541655095
"349",518,47,0,0,1,1,-2.94,1,0,0,2,2,2,-3.94143541655095
"350",518,47,0,0,1,1,-2.69,1,0,0,2,2,2,-3.94143541655095
"351",518,47,0,0,1,1,-2.69,1,0,0,2,2,2,-3.94143541655095
"352",518,47,0,0,1,1,-2.69,1,0,0,2,2,2,-3.94143541655095
"353",518,47,0,0,1,1,-2.69,1,0,0,2,2,2,-3.94143541655095
"354",518,47,0,0,1,1,-2.94,1,0,0,2,2,2,-3.94143541655095
"355",518,47,0,0,1,1,-2.94,1,0,0,2,2,2,-3.94143541655095
"356",518,47,0,0,1,1,-2.94,1,0,0,2,2,2,-3.94143541655095
"357",518,47,0,0,1,1,-2.94,1,0,0,2,2,2,-3.94143541655095
"358",518,47,0,0,1,1,-2.69,1,0,0,2,2,2,-3.94143541655095
"359",518,47,0,0,1,1,-2.69,1,0,0,2,2,2,-3.94143541655095
"360",518,47,0,0,1,1,-2.69,1,0,0,2,2,2,-3.94143541655095
"361",518,47,0,0,1,1,-2.69,1,0,0,2,2,2,-3.94143541655095
"362",522,37,0,0,2,0,-2.98,0,0,0,3,1,0,-3.58126107220255
"363",523,19,10,0,0,2,-0.75,0,5,0,3,0,NA,-1.76492611415493
"364",524,27,0,0,0,0,-1.71,0,0,0,1,0,0,-2.90268300233775
"365",525,39,0,0,0,0,-3.53,0,1,0,1,0,0,-3.66601100014733
"366",526,21,0,0,0,0,-1.25,0,2,0,1,0,0,-2.12240215798853
"367",527,69,0,0,0,0,-4.3,0,2,0,1,0,0,-4.50249361317894
"368",531,26,0,0,4,6,-0.45,4,1,1,7,4,6,-2.79832457595651
"369",531,26,0,0,4,6,-0.37,4,1,1,7,4,6,-2.79832457595651
"370",531,26,0,0,4,6,-0.74,4,1,1,7,4,6,-2.79832457595651
"371",533,23,1,0,0,0,-1.96,0,6,0,2,0,0,-2.4267335967161
"372",537,49,0,0,1,0,-2.12,0,0,0,3,3,1,-4.00394448927813
"373",538,29,0,0,1,3,-2.55,1,3,0,2,1,2,-3.08649754893093
"374",542,23,0,0,4,1,-0.39,0,0,1,2,4,1,-2.4267335967161
"375",543,34,0,0,0,3,-2.73,0,0,3,2,0,3,-3.43091372401383
"376",544,30,0,0,0,0,-2.8,0,2,0,1,0,0,-3.16730370279879
"377",544,30,0,0,0,0,-2.8,0,2,0,1,0,0,-3.16730370279879
"378",544,30,0,0,0,0,-2.8,0,2,0,1,0,0,-3.16730370279879
"379",544,30,0,0,0,0,-2.8,0,2,0,1,0,0,-3.16730370279879
"380",544,30,0,0,0,0,-2.8,0,2,0,1,0,0,-3.16730370279879
"381",544,30,0,0,0,0,-2.8,0,2,0,1,0,0,-3.16730370279879
"382",544,30,0,0,0,0,-2.8,0,2,0,1,0,0,-3.16730370279879
"383",544,30,0,0,0,0,-2.8,0,2,0,1,0,0,-3.16730370279879
"384",544,30,0,0,0,0,-2.8,0,2,0,1,0,0,-3.16730370279879
"385",544,30,0,0,0,0,-2.8,0,2,0,1,0,0,-3.16730370279879
"386",544,30,0,0,0,0,-2.8,0,2,0,1,0,0,-3.16730370279879
"387",544,30,0,0,0,0,-2.8,0,2,0,1,0,0,-3.16730370279879
"388",544,30,0,0,0,0,-2.8,0,2,0,1,0,0,-3.16730370279879
"389",544,30,0,0,0,0,-2.8,0,2,0,1,0,0,-3.16730370279879
"390",544,30,0,0,0,0,-2.8,0,2,0,1,0,0,-3.16730370279879
"391",544,30,0,0,0,0,-2.8,0,2,0,1,0,0,-3.16730370279879
"392",546,36,0,0,0,0,-2.91,0,0,0,2,0,0,-3.53466937049462
"393",548,21,0,0,0,1,-1.53,0,0,0,1,0,0,-2.12240215798853
"394",549,34,0,0,1,0,-2.17,0,0,0,1,2,8,-3.43091372401383
"395",550,25,0,0,2,0,-2.34,0,1,0,1,0,0,-2.68471687541311
"396",552,22,0,0,0,2,-1.83,2,6,0,4,0,2,-2.28077526649795
"397",554,29,0,0,0,2,-1.93,0,2,0,1,0,0,-3.08649754893093
"398",556,29,0,0,0,1,-2.08,0,2,0,1,0,8,-3.08649754893093
"399",557,21,0,0,9,6,-1.62,NA,0,0,5,NA,NA,-2.12240215798853
"400",557,21,0,0,9,6,-1.25,NA,0,0,5,NA,NA,-2.12240215798853
"401",560,33,1,0,0,1,-3.01,0,1,0,4,0,1,-3.37280700280018
"402",561,34,0,0,0,1,-3.21,0,10,0,1,0,1,-3.43091372401383
"403",563,50,0,0,0,1,-3.25,1,2,0,2,0,1,-4.03503967470601
"404",566,25,1,0,1,6,-1.31,3,2,0,3,1,3,-2.68471687541311
"405",567,53,0,0,0,1,-4.11,0,5,0,2,0,0,-4.12819559110034
"406",569,24,0,0,0,0,-2.09,0,9,0,1,0,0,-2.56111215937688
"407",571,39,0,2,0,2,-2.02,0,5,0,1,0,1,-3.66601100014733
"408",573,28,0,0,0,3,-2.5,1,1,0,1,0,3,-2.99851080608639
"409",576,26,0,0,0,6,-2.3,3,9,0,3,1,5,-2.79832457595651
"410",577,42,0,0,2,3,-2.31,2,1,0,2,1,3,-3.77759581213605
"411",578,22,0,0,0,0,-2.18,0,4,0,1,0,0,-2.28077526649795
"412",579,22,1,0,2,3,-0.94,1,1,2,2,2,0,-2.28077526649795
"413",581,37,0,0,2,21,-2.2,0,0,1,5,1,18,-3.58126107220255
"414",582,44,0,0,0,0,-2.87,0,0,0,1,0,1,-3.84525856717818
"415",584,35,0,0,1,1,-1.95,2,5,0,1,2,2,-3.48470586887167
"416",585,36,0,0,2,3,-1.98,2,0,1,2,NA,NA,-3.53466937049462
"417",586,53,0,0,0,0,-3.82,0,2,0,1,0,1,-4.12819559110034
"418",588,29,0,0,0,5,-2.35,3,1,0,2,0,7,-3.08649754893093
"419",590,48,NA,NA,2,8,-1.87,2,2,6,1,32,NA,-3.97276929519505
"420",591,23,0,0,0,0,-2.13,0,3,0,1,0,0,-2.4267335967161
"421",595,44,0,0,0,4,-2.54,1,1,0,1,3,3,-3.84525856717818
"422",596,28,0,0,0,1,-2.58,0,0,0,2,0,0,-2.99851080608639
"423",597,27,0,0,4,10,-1.95,NA,15,1,2,NA,6,-2.90268300233775
"424",598,28,0,0,5,3,-1.56,6,0,1,2,NA,NA,-2.99851080608639
"425",599,33,0,0,2,2,-3.04,3,4,0,1,2,1,-3.37280700280018
"426",602,36,0,0,6,3,-2.35,4,5,0,3,NA,8,-3.53466937049462
"427",602,36,0,0,6,3,-1.39,4,5,0,3,NA,8,-3.53466937049462
"428",603,29,0,0,0,1,-1.75,0,1,1,1,2,0,-3.08649754893093
"429",604,22,0,0,0,0,-1.44,0,1,1,4,0,0,-2.28077526649795
"430",610,32,0,0,0,1,-2.21,0,14,0,1,0,1,-3.3098706823087
"431",611,56,2,0,1,4,-2.53,0,6,3,1,2,2,-4.22067114130344
"432",612,27,1,0,3,12,-1.17,0,2,0,5,2,5,-2.90268300233775
"433",613,52,0,1,3,4,-3.42,3,6,0,3,3,4,-4.097159274214
"434",614,31,1,2,0,0,-2.9,0,16,0,1,0,0,-3.24156064981629
"435",616,32,2,0,0,4,-2.74,0,3,0,3,0,2,-3.3098706823087
"436",621,23,0,0,1,0,-2.18,0,0,0,1,0,0,-2.4267335967161
"437",627,53,0,0,0,1,-2.29,0,0,0,1,7,7,-4.12819559110034
"438",628,25,0,0,0,0,-2.35,0,10,0,2,0,0,-2.68471687541311
"439",633,58,0,0,0,0,-3.87,0,2,0,2,0,0,-4.28076232088287
"440",634,53,0,0,0,0,-3.82,0,0,0,2,0,2,-4.12819559110034
"441",635,31,0,0,0,2,-2.87,1,12,2,3,4,3,-3.24156064981629
"442",636,22,1,0,0,4,-1.72,0,4,1,1,0,3,-2.28077526649795
"443",637,22,0,0,2,1,-1.76,3,0,1,4,0,0,-2.28077526649795
"444",638,28,0,0,7,11,-1.73,4,5,1,4,11,11,-2.99851080608639
"445",638,28,0,0,7,11,-1.64,4,5,1,4,11,11,-2.99851080608639
"446",640,20,0,0,2,2,-1.34,1,0,0,4,1,1,-1.95075017065288
"447",645,22,0,0,4,1,-1.5,2,0,0,2,2,0,-2.28077526649795
"448",646,48,0,0,0,1,-3.9,0,0,0,1,0,1,-3.97276929519505
"449",648,57,0,0,1,0,-1.66,0,0,6,2,1,0,-4.25096564821695
"450",649,27,0,0,0,4,-3.03,4,0,0,1,0,2,-2.90268300233775
"451",651,26,1,0,1,3,-2.29,0,7,0,2,0,2,-2.79832457595651
"452",653,24,0,0,0,3,-1.76,1,0,0,7,0,NA,-2.56111215937688
"453",655,28,0,0,1,3,-2.51,0,7,0,1,0,1,-2.99851080608639
"454",657,24,0,0,6,3,-0.96,0,0,0,2,1,1,-2.56111215937688
"455",657,24,0,0,6,3,-1.53,0,0,0,2,1,1,-2.56111215937688
"456",658,24,0,0,0,1,-2.56,0,1,0,1,0,1,-2.56111215937688
"457",659,19,0,0,0,2,-1.16,0,1,0,6,0,2,-1.76492611415493
"458",660,36,0,0,0,2,-3.11,0,6,0,1,1,0,-3.53466937049462
"459",663,32,0,0,0,0,-3.15,0,4,0,1,0,0,-3.3098706823087
"460",665,31,0,0,0,1,-3.1,0,2,0,1,0,1,-3.24156064981629
"461",667,24,1,0,0,5,-1.95,2,12,0,1,0,1,-2.56111215937688
"462",668,25,1,0,0,1,-2.25,0,4,0,3,0,0,-2.68471687541311
"463",672,22,0,0,2,0,-1.84,0,0,0,1,0,0,-2.28077526649795
"464",673,28,1,0,0,3,-2.49,0,3,0,3,0,2,-2.99851080608639
"465",674,24,0,0,1,1,-2.04,0,3,0,2,0,0,-2.56111215937688
"466",674,24,0,0,1,1,-1.73,0,3,0,2,0,0,-2.56111215937688
"467",676,34,0,0,0,3,-2.21,0,1,0,1,2,5,-3.43091372401383
"468",678,50,0,1,0,1,-3.37,0,3,0,1,0,2,-4.03503967470601
"469",679,30,0,0,1,0,-2.92,0,3,0,1,0,0,-3.16730370279879
"470",680,38,0,0,2,2,-2.59,0,0,0,1,1,0,-3.62490872751422
"471",682,27,0,0,0,0,-1.85,0,0,0,1,3,0,-2.90268300233775
"472",683,34,0,0,0,0,-3.4,0,1,0,1,0,0,-3.43091372401383
"473",685,46,0,0,0,0,-1,0,0,2,3,1,0,-3.90983508763893
"474",687,20,0,1,0,0,-1.64,0,0,0,2,0,0,-1.95075017065288
"475",688,27,1,0,6,9,-0.64,5,19,0,2,2,6,-2.90268300233775
"476",691,26,0,0,0,2,-2.32,0,6,1,3,0,1,-2.79832457595651
"477",692,29,0,0,0,1,-2.33,1,1,0,1,0,5,-3.08649754893093
"478",693,52,0,0,2,5,-2.47,0,4,0,2,3,5,-4.097159274214
"479",694,28,0,0,0,0,-2.55,0,1,0,2,3,1,-2.99851080608639
"480",697,55,0,0,0,0,-3.53,0,0,0,1,1,4,-4.19003284264518
"481",698,46,0,0,1,0,-3.15,0,11,0,2,1,0,-3.90983508763893
"482",700,26,0,0,1,11,-1.67,6,7,0,3,1,NA,-2.79832457595651
"483",701,28,0,0,1,3,-0.5,2,2,0,1,1,3,-2.99851080608639
"484",703,63,0,0,0,0,-4.05,0,3,0,2,0,3,-4.41485039682441
"485",704,42,0,0,0,0,-3.59,0,6,0,1,0,0,-3.77759581213605
"486",705,21,0,0,0,0,-1.78,0,3,0,1,0,0,-2.12240215798853
"487",706,57,0,0,0,1,-3.28,0,0,0,1,0,1,-4.25096564821695
"488",707,23,0,0,1,6,-1.59,0,6,0,3,1,4,-2.4267335967161
"489",708,54,0,0,0,17,-1.9,2,0,12,5,15,24,-4.15917570494393
"490",709,35,0,0,1,4,-2.09,0,1,0,2,1,8,-3.48470586887167
"491",709,35,0,0,1,4,-2.09,0,1,0,2,1,8,-3.48470586887167
"492",710,42,0,0,0,0,-3.54,0,1,0,1,0,2,-3.77759581213605
"493",711,24,4,0,3,4,-0.95,0,16,1,9,2,1,-2.56111215937688
"494",712,54,0,0,0,0,-3.34,0,0,0,1,0,1,-4.15917570494393
"495",713,58,0,0,0,0,-2.36,0,0,9,9,10,6,-4.28076232088287
"496",714,40,0,0,0,0,-3.55,0,0,0,2,0,1,-3.7049374640185
"497",715,23,0,0,0,3,-1.84,0,7,0,3,0,1,-2.4267335967161
"498",716,35,0,0,0,0,-2.69,0,6,0,1,0,0,-3.48470586887167
"499",718,20,0,0,1,1,-0.24,0,0,0,7,1,1,-1.95075017065288
"500",718,20,0,0,1,1,-0.24,0,0,0,7,1,1,-1.95075017065288
"501",722,37,0,0,3,1,-3.26,4,3,0,1,3,NA,-3.58126107220255
"502",724,47,0,0,1,3,-3.4,1,1,0,1,1,3,-3.94143541655095
"503",726,34,0,0,0,4,-2.89,0,4,0,1,0,3,-3.43091372401383
"504",728,34,0,0,0,3,-3.15,0,31,0,2,0,3,-3.43091372401383
"505",729,59,0,0,0,1,-3.92,0,10,0,3,0,1,-4.30987802699733
"506",731,58,0,0,2,0,-4.25,0,0,0,1,2,0,-4.28076232088287
"507",732,29,0,0,0,1,-2.71,0,3,0,1,0,1,-3.08649754893093
"508",736,30,0,0,0,1,-2.83,0,13,0,1,0,1,-3.16730370279879
"509",737,24,0,0,4,11,-2.12,1,9,0,6,0,6,-2.56111215937688
"510",738,21,0,0,0,3,-0.65,0,1,1,6,0,0,-2.12240215798853
"511",740,50,1,0,1,2,-1.9,0,14,0,3,2,3,-4.03503967470601
"512",743,26,0,0,1,0,-2.37,0,1,0,1,0,0,-2.79832457595651
"513",744,49,0,0,0,6,-2.16,0,4,4,1,10,6,-4.00394448927813
"514",745,30,0,0,0,0,-2.94,0,7,0,1,0,0,-3.16730370279879
"515",746,31,0,0,1,4,-1.11,0,0,2,0,6,4,-3.24156064981629
"516",749,60,1,0,0,1,-3.52,0,4,1,1,2,2,-4.33810054445532
"517",753,54,0,0,0,0,-4.11,0,0,0,1,0,0,-4.15917570494393
"518",754,29,0,0,2,1,-2.22,1,1,0,7,1,3,-3.08649754893093
"519",755,29,0,0,1,5,-2.23,3,1,0,2,1,11,-3.08649754893093
"520",756,59,0,0,0,0,-4.06,0,3,0,1,0,0,-4.30987802699733
"521",762,27,0,0,1,2,-2.45,0,4,0,3,1,1,-2.90268300233775
"522",763,26,NA,NA,1,7,-1.9,3,3,0,5,0,7,-2.79832457595651
"523",764,52,0,0,1,19,-3.25,0,0,0,3,3,30,-4.097159274214
"524",765,66,0,0,3,19,-2.7,2,4,5,3,11,25,-4.47312893460215
"525",768,22,0,0,1,0,-1.84,0,0,0,1,1,0,-2.28077526649795
"526",769,27,0,0,2,3,-2.06,3,2,0,1,1,3,-2.90268300233775
"527",770,51,0,0,0,2,-3.92,0,5,0,2,0,0,-4.06610443758341
"528",772,71,0,0,2,0,-4.1,0,0,0,2,1,0,-4.49978337225933
"529",773,36,0,0,0,0,-3.46,0,2,0,1,0,0,-3.53466937049462
"530",775,52,0,0,0,0,-2.86,0,2,2,1,11,6,-4.097159274214
"531",777,39,0,0,0,4,-3.5,0,7,0,2,0,5,-3.66601100014733
"532",778,30,0,0,0,0,-2.46,0,1,0,1,0,1,-3.16730370279879
"533",780,25,0,0,0,0,-0.89,0,0,2,2,3,0,-2.68471687541311
"534",781,48,0,0,1,8,-2.06,2,6,0,1,2,10,-3.97276929519505
"535",782,55,0,0,0,1,-2.54,0,0,0,1,0,0,-4.19003284264518
"536",783,62,0,0,0,0,-4.23,0,0,0,1,0,0,-4.39087167597654
"537",784,34,0,0,3,3,-2.87,1,0,0,3,1,1,-3.43091372401383
"538",785,26,0,0,0,0,-2.56,0,1,0,1,0,0,-2.79832457595651
"539",787,30,0,0,2,2,-1.97,0,12,0,1,2,3,-3.16730370279879
"540",788,28,7,0,0,2,-2.83,0,21,0,1,0,1,-2.99851080608639
"541",789,33,0,0,1,1,-2.29,0,3,0,2,0,1,-3.37280700280018
"542",790,34,0,0,1,1,-2.85,NA,6,0,2,3,2,-3.43091372401383
"543",794,29,0,0,1,6,-2.44,5,1,0,2,0,5,-3.08649754893093
"544",795,42,0,0,0,0,-3.7,0,2,0,1,0,0,-3.77759581213605
"545",798,48,4,0,0,1,-2.13,0,2,0,3,0,NA,-3.97276929519505
"546",799,54,0,0,0,1,-4.03,0,1,0,1,0,1,-4.15917570494393
"547",801,30,0,0,0,0,-2.64,0,1,0,1,0,0,-3.16730370279879
"548",802,24,0,0,1,3,-1.7,0,0,0,1,0,3,-2.56111215937688
"549",803,52,0,0,0,2,-2.46,0,0,1,1,3,2,-4.097159274214
"550",805,25,0,0,1,5,-2.39,5,5,0,2,1,0,-2.68471687541311
"551",808,27,0,0,0,4,-2.32,0,9,0,2,0,3,-2.90268300233775
"552",809,53,0,0,0,1,-4.15,0,0,0,2,0,1,-4.12819559110034
"553",810,25,0,0,0,0,-2.31,0,0,0,2,0,0,-2.68471687541311
"554",812,31,0,0,0,0,-3.04,0,0,0,2,0,0,-3.24156064981629
"555",813,25,3,0,1,8,-1.79,2,8,0,3,0,6,-2.68471687541311
"556",815,21,0,0,0,0,-1.95,0,2,0,1,0,0,-2.12240215798853
"557",816,45,0,0,4,1,-1.48,1,0,2,3,7,1,-3.87783145295103
"558",817,37,0,0,0,1,-3.18,0,3,0,1,0,1,-3.58126107220255
"559",819,21,0,0,0,0,-1.66,0,2,0,1,0,0,-2.12240215798853
"560",823,42,0,0,2,7,-1.65,0,2,6,4,6,16,-3.77759581213605
"561",825,24,0,0,2,9,-1.2,0,0,1,5,4,7,-2.56111215937688
"562",826,26,0,0,0,1,-2.74,0,2,0,1,0,0,-2.79832457595651
"563",827,35,0,0,1,2,-2.29,0,3,0,2,NA,0,-3.48470586887167
"564",830,21,0,0,1,0,-0.97,0,0,0,3,1,0,-2.12240215798853
"565",831,47,0,0,0,0,-3.79,0,0,0,1,0,0,-3.94143541655095
"566",834,68,0,0,0,0,-4.42,0,1,0,1,0,0,-4.49665960553171
"567",835,27,0,0,3,0,-1.41,0,0,1,3,3,3,-2.90268300233775
"568",836,43,0,0,0,3,-3.18,0,2,0,3,0,3,-3.81192139521026
"569",837,46,0,0,1,0,-3.45,0,7,0,3,0,3,-3.90983508763893
"570",838,44,0,0,0,0,-2.96,0,3,0,1,0,2,-3.84525856717818
"571",839,39,0,0,0,0,-3.49,0,1,0,1,0,0,-3.66601100014733
"572",841,23,0,0,0,2,-2.3,2,0,0,1,0,0,-2.4267335967161
"573",844,58,0,0,8,5,-2.44,2,1,1,2,7,3,-4.28076232088287
"574",845,24,0,1,0,0,-2.17,0,8,0,1,0,0,-2.56111215937688
"575",847,26,0,0,0,3,-2.1,1,1,0,2,0,2,-2.79832457595651
"576",849,39,0,0,0,0,-2.56,0,0,0,3,1,3,-3.66601100014733
"577",850,21,0,0,0,2,-1.54,0,0,0,2,0,2,-2.12240215798853
"578",853,50,0,0,0,0,-2.91,0,1,1,1,1,0,-4.03503967470601
"579",855,38,0,0,0,0,-3.48,0,6,0,1,0,0,-3.62490872751422
"580",856,41,0,0,0,0,-2.01,0,0,0,2,0,1,-3.74202860324325
"581",857,28,0,0,3,9,-0.83,4,1,4,2,12,3,-2.99851080608639
"582",858,30,0,0,0,0,-2.54,0,3,0,1,0,0,-3.16730370279879
"583",859,23,0,0,0,1,-1.42,0,1,0,2,0,0,-2.4267335967161
"584",863,40,0,0,1,0,-3.08,1,0,1,2,3,1,-3.7049374640185
"585",864,24,1,0,3,10,-2.04,4,6,0,1,2,6,-2.56111215937688
"586",867,27,0,0,2,4,-0.91,0,0,0,4,2,5,-2.90268300233775
"587",868,37,0,0,0,0,-3.53,0,2,0,1,0,0,-3.58126107220255
"588",869,44,0,0,4,2,-1.68,0,0,0,1,3,4,-3.84525856717818
"589",872,38,1,0,4,4,-1.82,0,7,1,4,5,5,-3.62490872751422
"590",874,26,NA,NA,0,6,-1.65,5,9,0,1,0,1,-2.79832457595651
"591",875,25,0,0,0,0,-2.32,0,7,0,1,0,0,-2.68471687541311
"592",877,22,0,0,1,2,-1.05,2,0,1,4,1,2,-2.28077526649795
"593",881,49,1,1,1,2,-3.93,1,2,0,5,0,0,-4.00394448927813
"594",882,50,0,0,1,6,-3.82,0,9,0,4,5,8,-4.03503967470601
"595",886,46,0,0,0,0,-3.54,0,2,0,1,0,0,-3.90983508763893
"596",887,30,0,0,2,11,-1.66,NA,14,0,5,1,10,-3.16730370279879
"597",887,30,0,0,2,11,-1.68,NA,14,0,5,1,10,-3.16730370279879
"598",887,30,0,0,2,11,-1.64,NA,14,0,5,1,10,-3.16730370279879
"599",888,22,0,0,0,0,-2.16,0,1,0,1,0,0,-2.28077526649795
"600",892,53,1,0,0,0,-1.93,0,3,0,1,0,0,-4.12819559110034
"601",894,56,0,0,0,2,-3.53,0,2,0,0,0,2,-4.22067114130344
"602",899,25,0,0,0,0,-2.12,0,1,0,5,0,0,-2.68471687541311
"603",902,48,NA,NA,3,1,-2.48,4,6,1,2,NA,1,-3.97276929519505
"604",905,32,0,0,0,0,-3.01,0,2,0,1,0,0,-3.3098706823087
"605",906,24,0,0,0,0,-1.93,0,0,0,1,0,0,-2.56111215937688
"606",907,22,0,0,0,1,-1.68,0,0,0,2,0,1,-2.28077526649795
"607",908,24,0,0,0,0,-2.48,0,1,0,1,0,0,-2.56111215937688
"608",911,48,0,0,0,0,-3.93,0,2,0,1,0,0,-3.97276929519505
"609",912,26,0,0,0,0,-2.64,0,5,0,1,0,0,-2.79832457595651
"610",913,31,0,0,0,2,-2.52,0,1,0,5,0,0,-3.24156064981629
"611",914,27,1,0,0,2,-1.12,0,1,0,3,0,0,-2.90268300233775
"612",917,22,2,3,3,9,-1.11,6,2,0,12,2,7,-2.28077526649795
"613",918,38,0,0,0,0,-3.24,0,6,0,1,0,1,-3.62490872751422
"614",920,50,0,0,0,0,-3.56,0,16,0,1,0,2,-4.03503967470601
"615",921,30,0,0,1,2,-2.06,3,2,1,2,1,2,-3.16730370279879
"616",923,43,0,0,0,1,-3.63,0,3,0,0,0,1,-3.81192139521026
"617",925,37,0,0,0,2,-3.46,0,1,0,1,0,1,-3.58126107220255
"618",926,28,3,0,0,2,-1.48,0,0,0,1,2,3,-2.99851080608639
"619",926,28,3,0,0,2,-1.48,0,0,0,1,2,3,-2.99851080608639
"620",926,28,3,0,0,2,-1.48,0,0,0,1,2,3,-2.99851080608639
"621",926,28,3,0,0,2,-1.48,0,0,0,1,2,3,-2.99851080608639
"622",926,28,3,0,0,2,-1,0,0,0,1,2,3,-2.99851080608639
"623",926,28,3,0,0,2,-1,0,0,0,1,2,3,-2.99851080608639
"624",926,28,3,0,0,2,-1,0,0,0,1,2,3,-2.99851080608639
"625",926,28,3,0,0,2,-1,0,0,0,1,2,3,-2.99851080608639
"626",926,28,3,0,0,2,-1.48,0,0,0,1,2,3,-2.99851080608639
"627",926,28,3,0,0,2,-1.48,0,0,0,1,2,3,-2.99851080608639
"628",926,28,3,0,0,2,-1.48,0,0,0,1,2,3,-2.99851080608639
"629",926,28,3,0,0,2,-1.48,0,0,0,1,2,3,-2.99851080608639
"630",926,28,3,0,0,2,-1,0,0,0,1,2,3,-2.99851080608639
"631",926,28,3,0,0,2,-1,0,0,0,1,2,3,-2.99851080608639
"632",926,28,3,0,0,2,-1,0,0,0,1,2,3,-2.99851080608639
"633",926,28,3,0,0,2,-1,0,0,0,1,2,3,-2.99851080608639
"634",928,33,0,0,0,0,-3.23,0,1,0,1,0,0,-3.37280700280018
"635",929,24,0,0,0,4,-1.95,0,0,0,3,0,3,-2.56111215937688
"636",930,22,0,0,0,0,-1.56,0,1,0,3,0,0,-2.28077526649795
"637",934,25,0,0,1,3,-2.13,1,1,0,4,1,3,-2.68471687541311
"638",935,51,0,0,0,0,-3.94,0,0,0,1,0,0,-4.06610443758341
"639",936,33,0,0,0,0,-3,0,0,0,2,0,0,-3.37280700280018
"640",937,30,0,0,3,6,-2.49,3,1,1,0,0,4,-3.16730370279879
"641",938,58,0,0,0,2,-4.32,0,10,0,1,0,0,-4.28076232088287
"642",939,63,0,0,0,0,-3.32,0,2,0,1,0,0,-4.41485039682441
"643",942,28,1,0,0,0,-2.5,0,5,0,1,0,0,-2.99851080608639
"644",944,28,0,0,2,8,-2.7,1,6,0,3,0,5,-2.99851080608639
"645",947,23,0,0,2,2,-0.7,2,0,0,2,2,3,-2.4267335967161
"646",949,19,0,0,3,3,-1.36,4,0,0,7,0,1,-1.76492611415493
"647",950,23,0,0,5,4,-1,0,0,2,3,3,2,-2.4267335967161
"648",951,31,0,0,0,0,-3.06,0,8,0,1,0,0,-3.24156064981629
"649",955,61,0,0,2,1,-2.32,3,0,1,7,10,7,-4.36518856135077
"650",959,20,0,0,3,3,-1.5,2,1,0,5,NA,1,-1.95075017065288
"651",960,26,0,0,0,4,-2.01,0,1,0,2,0,2,-2.79832457595651
"652",962,27,0,0,6,5,-1.34,5,9,0,1,6,1,-2.90268300233775
"653",963,25,0,0,0,1,-2.25,0,9,0,2,0,0,-2.68471687541311
"654",964,23,0,0,1,3,-1.83,0,3,1,2,1,3,-2.4267335967161
"655",964,23,0,0,1,3,-1.31,0,3,1,2,1,3,-2.4267335967161
"656",965,38,0,0,0,0,-3.25,0,1,0,1,0,0,-3.62490872751422
"657",966,51,0,0,0,0,-3.54,0,3,0,1,0,0,-4.06610443758341
"658",967,27,0,0,4,14,-1.73,1,1,1,4,NA,NA,-2.90268300233775
"659",968,35,0,0,0,0,-2.66,0,1,0,2,0,0,-3.48470586887167
"660",970,38,0,0,0,0,-3.15,0,0,2,2,3,6,-3.62490872751422
"661",971,58,1,0,0,1,-3.09,0,4,0,3,0,3,-4.28076232088287
"662",975,21,0,0,0,0,-1.78,0,2,0,1,0,0,-2.12240215798853
"663",976,20,0,0,2,0,-1.09,0,0,0,1,2,0,-1.95075017065288
"664",978,30,0,0,0,1,-2.82,0,2,0,1,0,NA,-3.16730370279879
"665",981,56,0,0,0,0,-3.63,0,0,0,1,0,1,-4.22067114130344
"666",982,32,0,0,0,0,-2.95,0,3,0,2,0,0,-3.3098706823087
"667",983,22,0,0,2,2,-1.7,0,0,0,5,0,1,-2.28077526649795
"668",987,30,0,0,4,5,-2.29,4,0,1,2,3,4,-3.16730370279879
"669",988,31,2,0,0,10,-2.59,0,11,0,2,0,9,-3.24156064981629
